Z_PK,Z_ENT,Z_OPT,ZKIND,ZMETADATA,ZTAG,ZHASPROCESS,ZBILLCYCLEEND,ZTIMESTAMP,ZWIFIIN,ZWIFIOUT,ZWWANIN,ZWWANOUT
128034,5,1,0,0,1,307,,2022-07-23 21:09:29.793019,0.0,0.0,21283094.0,311217735.0
128381,5,1,0,0,1,690,,2022-07-25 09:37:39.844905,0.0,0.0,4388363.0,982508.0
128384,5,1,0,0,1,778,,2022-03-30 08:26:02.216273,0.0,0.0,718226.0,21710.0
128796,5,1,0,0,1,217,,2022-07-28 07:58:30.891254,0.0,0.0,11031983.0,658310.0
128802,5,1,0,0,1,244,,2022-07-13 08:48:19.184586,0.0,0.0,195259.0,81993.0
128864,5,2,0,0,1,822,,2022-08-11 23:13:36.190246,0.0,0.0,9566.0,2878.0
129021,5,1,0,0,1,631,,2022-07-29 13:46:48.153087,0.0,0.0,627744245.0,21991022.0
129156,5,6,0,0,1,826,,2022-08-13 16:01:52.080392,0.0,0.0,798143.0,87757.0
129395,5,1,0,0,1,401,,2022-07-02 17:57:06.274846,0.0,0.0,4421018.0,49761941.0
129517,5,1,0,0,1,265,,2022-08-01 16:09:29.100415,0.0,0.0,437885.0,65141.0
130092,5,1,0,0,1,37,,2022-08-05 20:57:29.372791,0.0,0.0,16617845.0,2924357.0
130301,5,1,0,0,1,425,,2022-06-29 08:46:22.855149,0.0,0.0,1229753.0,710945.0
130912,5,1,0,0,1,238,,2022-08-10 20:46:27.441611,0.0,0.0,916237524.0,35969144.0
131000,5,3,0,0,1,863,,2022-08-25 19:59:57.883973,0.0,0.0,21712.0,6659.0
131161,5,1,0,0,0,39,,2022-08-26 14:56:50.970122,0.0,0.0,5911.0,14829.0
131258,5,1,0,0,1,127,,2022-08-12 17:02:17.500475,0.0,0.0,12239687.0,2100728.0
131268,5,1,0,0,1,171,,2022-08-12 19:32:40.448045,0.0,0.0,17211664.0,6651316.0
131283,5,1,0,0,1,295,,2022-08-12 19:34:16.573642,0.0,0.0,3337404.0,1223862.0
131289,5,1,0,0,1,332,,2022-08-12 22:41:08.312896,0.0,0.0,4390898.0,1361406.0
131298,5,1,0,0,1,406,,2022-08-12 09:01:43.836360,0.0,0.0,818986.0,329344.0
131311,5,1,0,0,1,733,,2022-08-12 22:41:41.058407,0.0,0.0,37719914.0,1741064.0
131412,5,1,0,0,1,75,,2022-08-13 02:24:09.286133,0.0,0.0,8590224.0,1253737.0
131430,5,1,0,0,1,110,,2022-08-13 13:53:06.916849,0.0,0.0,33327076.0,20003815.0
131440,5,1,0,0,1,131,,2022-08-13 19:14:43.344755,0.0,0.0,2065039.0,696182.0
131449,5,1,0,0,1,159,,2022-08-13 13:53:06.842698,0.0,0.0,6203490146.0,467409082.0
131454,5,1,0,0,1,186,,2022-08-13 13:53:04.163063,0.0,0.0,2263574.0,1445911.0
131471,5,1,0,0,1,263,,2022-07-21 20:18:39.912628,0.0,0.0,8792783.0,2561862.0
131489,5,1,0,0,1,394,,2022-08-13 03:13:08.530977,0.0,0.0,1544684.0,695787.0
131500,5,1,0,0,1,509,,2022-08-13 15:20:20.638858,0.0,0.0,656850.0,131576.0
131505,5,1,0,0,1,583,,2022-08-13 08:34:50.626747,0.0,0.0,1047096.0,563378.0
131508,5,1,0,0,1,591,,2022-08-13 01:21:14.443431,0.0,0.0,283355165.0,23765182.0
131511,5,1,0,0,1,696,,2022-07-28 09:25:34.461373,0.0,0.0,273628.0,101573.0
131512,5,1,0,0,1,714,,2022-08-13 21:50:32.138425,0.0,0.0,8085721.0,2002569.0
131610,5,1,0,0,1,59,,2022-08-14 03:20:00.755718,0.0,0.0,18830217.0,5683112.0
131620,5,1,0,0,1,118,,2022-08-14 02:24:47.842732,0.0,0.0,12982175.0,2833089.0
131621,5,1,0,0,1,122,,2022-08-14 01:16:34.068200,0.0,0.0,159143168.0,14284673.0
131630,5,1,0,0,1,193,,2022-08-14 05:21:23.743715,0.0,0.0,55686186.0,1866128.0
131634,5,1,0,0,1,229,,2022-08-14 05:19:27.557347,0.0,0.0,605282.0,147006.0
131636,5,1,0,0,1,280,,2022-08-14 02:20:06.046041,0.0,0.0,672290.0,240986.0
131637,5,1,0,0,1,323,,2022-08-14 02:20:25.220546,0.0,0.0,880425.0,315737.0
131645,5,1,0,0,1,650,,2022-08-14 01:26:18.877964,0.0,0.0,4677.0,1595.0
131646,5,1,0,0,1,651,,2022-08-14 01:26:21.392365,0.0,0.0,170868.0,35324.0
131647,5,1,0,0,1,652,,2022-08-14 01:26:21.968660,0.0,0.0,266342.0,80679.0
131648,5,1,0,0,1,660,,2022-08-14 01:23:09.612189,0.0,0.0,1215512.0,384412.0
131908,5,1,0,0,1,247,,2022-06-19 21:37:20.616731,0.0,0.0,108855.0,15933.0
132323,5,1,0,0,1,390,,2022-08-18 18:52:50.988002,0.0,0.0,3177822.0,1850407.0
132326,5,1,0,0,1,515,,2022-08-18 19:22:28.413309,0.0,0.0,846654.0,104385.0
132489,5,1,0,0,1,304,,2022-06-06 08:07:12.953916,0.0,0.0,255275.0,66902.0
132569,5,1,0,0,1,540,,2022-09-03 08:27:35.098722,0.0,0.0,1175.0,917.0
132944,5,1,0,0,1,192,,2021-09-03 10:16:13.048735,0.0,0.0,6886168.0,65495.0
133197,5,1,0,0,1,590,,2022-08-23 13:28:04.574389,0.0,0.0,8669324.0,5014030.0
133383,5,1,0,0,1,466,,2022-08-24 19:26:15.027479,0.0,0.0,728205.0,185680.0
133384,5,1,0,0,1,467,,2022-08-24 19:26:14.968165,0.0,0.0,719876592.0,4733051.0
133387,5,1,0,0,1,510,,2022-08-24 19:26:14.974225,0.0,0.0,84725.0,26238.0
133397,5,1,0,0,1,629,,2022-08-24 11:37:58.982839,0.0,0.0,411827.0,50266.0
133587,5,1,0,0,1,824,,2022-08-25 12:07:26.208747,0.0,0.0,282148.0,151636.0
133588,5,1,0,0,1,825,,2022-08-25 12:07:26.498019,0.0,0.0,3239196.0,1263588.0
133590,5,1,0,0,1,828,,2022-08-16 10:55:43.896696,0.0,0.0,8715.0,6410.0
133591,5,1,0,0,1,829,,2022-08-25 12:07:27.404170,0.0,0.0,4242632.0,1121967.0
134470,5,3,0,0,1,877,,2022-09-14 10:38:44.219928,0.0,0.0,1596002.0,41645.0
135070,5,9,0,0,1,578,,2022-09-17 08:07:41.944355,0.0,0.0,28397210.0,244006.0
135279,5,1,0,0,1,580,,2021-08-07 20:38:01.857055,0.0,0.0,47422.0,16960.0
135494,5,1,0,0,1,230,,2022-09-04 18:26:32.194160,0.0,0.0,2619212.0,887916.0
136323,5,1,0,0,1,846,,2022-09-08 11:51:47.977680,0.0,0.0,140812.0,43746.0
136731,5,1,0,0,1,592,,2022-07-23 21:19:06.158163,0.0,0.0,5141086.0,535084.0
137005,5,1,0,0,1,358,,2021-06-28 12:08:52.989154,0.0,0.0,792780.0,3449512.0
137084,5,2,0,0,1,908,,2022-09-27 09:01:55.156714,0.0,0.0,722676.0,22586.0
137107,5,1,0,0,1,909,,2022-09-27 13:29:10.109724,0.0,0.0,8921.0,12417.0
137243,5,1,0,0,1,566,,2022-09-13 22:13:55.058660,0.0,0.0,235877.0,104424.0
137464,5,1,0,0,1,754,,2022-09-14 10:38:42.633355,0.0,0.0,11873166.0,1731387.0
137648,5,1,0,0,1,199,,2022-09-15 03:29:08.680524,0.0,0.0,1085839.0,1113565.0
137652,5,1,0,0,1,212,,2021-09-26 19:22:38.772937,0.0,0.0,68391.0,41917.0
137874,5,1,0,0,1,130,,2022-09-16 20:24:37.920843,0.0,0.0,3354775.0,963663.0
137974,5,2,0,0,1,557,,2022-10-01 08:10:08.903875,0.0,0.0,700647.0,22601.0
137994,5,1,0,0,1,918,,2022-10-01 08:40:47.343797,0.0,0.0,8139.0,6391.0
137996,5,2,0,0,1,314,,2022-10-01 08:41:46.297404,0.0,0.0,3627699.0,55380.0
138109,5,1,0,0,1,135,,2022-09-17 08:15:58.163022,0.0,0.0,16983231.0,9788214.0
138115,5,1,0,0,1,160,,2022-09-17 20:06:15.571601,0.0,0.0,4523704.0,1402411.0
138133,5,1,0,0,1,232,,2022-09-17 20:40:32.278879,0.0,0.0,4871050.0,1963026.0
138151,5,1,0,0,1,375,,2022-09-17 22:59:07.014862,0.0,0.0,1059095.0,628145.0
138152,5,1,0,0,1,376,,2022-09-17 20:26:29.314527,0.0,0.0,2875739.0,1735877.0
138155,5,1,0,0,1,395,,2022-09-17 21:12:48.812821,0.0,0.0,9741918.0,5652237.0
138157,5,1,0,0,1,445,,2022-09-17 14:15:38.683353,0.0,0.0,608752.0,190421.0
138179,5,1,0,0,1,725,,2022-09-17 20:40:14.352233,0.0,0.0,10553684.0,6364481.0
138184,5,1,0,0,1,820,,2022-09-17 17:30:25.543514,0.0,0.0,131863.0,78751.0
138192,5,1,0,0,1,839,,2022-09-17 20:06:23.410435,0.0,0.0,715669.0,110474.0
138330,5,1,0,0,1,79,,2022-09-18 00:32:40.596520,0.0,0.0,10358841.0,1334691.0
138347,5,1,0,0,1,141,,2022-09-18 22:08:59.343272,0.0,0.0,8499975.0,4668882.0
138361,5,1,0,0,1,262,,2022-09-18 18:35:08.110048,0.0,0.0,19918617.0,9744772.0
138364,5,1,0,0,1,367,,2022-09-18 00:48:18.065907,0.0,0.0,98592568.0,57355454.0
138380,5,1,0,0,1,561,,2022-09-18 19:52:15.220660,0.0,0.0,52027702.0,27351119.0
138569,5,1,0,0,1,216,,2022-01-29 13:53:29.165455,0.0,0.0,1549404.0,109548.0
138612,5,1,0,0,1,850,,2022-08-18 19:38:51.908312,0.0,0.0,305378.0,355627.0
138784,5,1,0,0,1,752,,2022-09-20 02:51:14.325843,0.0,0.0,61118.0,34217.0
138785,5,1,0,0,1,753,,2022-09-20 02:51:18.581939,0.0,0.0,28624.0,18708.0
139771,5,1,0,0,1,879,,2022-09-15 15:23:04.943587,0.0,0.0,9532.0,3625.0
140679,5,1,0,0,1,922,,2022-10-14 20:02:54.777912,0.0,0.0,6504.0,2919.0
142001,5,1,0,0,1,441,,2022-10-20 20:04:59.491582,0.0,0.0,1297.0,434.0
142002,5,1,0,0,1,442,,2022-10-20 20:05:03.070040,0.0,0.0,200.0,3461.0
142007,5,2,0,0,1,928,,2022-10-20 20:05:31.325839,0.0,0.0,10016.0,22958.0
142278,5,1,0,0,1,873,,2022-09-08 20:48:08.233698,0.0,0.0,222417.0,11427.0
142641,5,1,0,0,1,668,,2022-08-06 05:40:17.022378,0.0,0.0,4637496.0,1090602.0
143097,5,2,0,0,1,933,,2022-10-26 08:46:50.602789,0.0,0.0,30300.0,12657.0
143104,5,1,0,0,0,47,,2022-10-26 09:57:55.200043,0.0,0.0,240.0,200.0
143105,5,1,0,0,0,223,,2022-10-26 09:58:03.970473,0.0,0.0,120.0,48.0
143106,5,1,0,0,0,33,,2022-10-26 09:58:03.091403,0.0,0.0,644.0,192.0
143107,5,1,0,0,0,39,,2022-10-26 09:58:03.128804,0.0,0.0,675.0,232.0
143257,5,1,0,0,1,210,,2022-10-12 11:11:02.972032,0.0,0.0,29546.0,15906.0
143258,5,1,0,0,1,211,,2022-10-12 11:11:04.162019,0.0,0.0,863331.0,323037.0
143267,5,1,0,0,1,319,,2022-10-12 11:11:07.834754,0.0,0.0,3644.0,2779.0
143281,5,1,0,0,1,593,,2022-10-12 11:11:09.768058,0.0,0.0,5217335.0,81564.0
143307,5,1,0,0,1,905,,2022-10-12 11:11:04.951908,0.0,0.0,27072.0,37000.0
143464,5,1,0,0,1,349,,2022-10-13 15:45:11.881334,0.0,0.0,1877316.0,109494.0
143563,5,7,0,0,1,936,,2022-10-28 19:24:18.996972,0.0,0.0,11519.0,5148.0
143564,5,11,0,0,1,937,,2022-10-28 19:24:19.582840,0.0,0.0,1772621.0,210930.0
143565,5,3,0,0,1,938,,2022-10-28 19:24:19.794380,0.0,0.0,34771.0,23426.0
143566,5,6,0,0,1,939,,2022-10-28 19:24:19.894204,0.0,0.0,8476.0,5520.0
143567,5,5,0,0,1,940,,2022-10-28 19:24:19.899093,0.0,0.0,225201.0,15039.0
145122,5,2,0,0,1,941,,2022-11-05 08:39:48.384252,0.0,0.0,4648269.0,29566.0
145132,5,3,0,0,1,942,,2022-11-05 14:06:53.226774,0.0,0.0,11659.0,5172.0
145261,5,1,0,0,1,384,,2022-08-17 17:53:39.084473,0.0,0.0,16148264.0,8755576.0
146074,5,1,0,0,1,459,,2021-08-16 18:15:08.147744,0.0,0.0,34371.0,17541.0
146184,5,1,0,0,1,949,,2022-11-10 15:31:21.127616,0.0,0.0,6131.0,1277.0
146323,5,1,0,0,1,919,,2022-10-03 16:54:23.468815,0.0,0.0,17506.0,5289.0
146540,5,5,0,0,1,950,,2022-11-12 14:09:41.421755,0.0,0.0,4818.0,1638.0
146541,5,7,0,0,1,951,,2022-11-12 14:09:42.809685,0.0,0.0,380897.0,98891.0
146700,5,1,0,0,1,876,,2022-09-14 10:38:40.012057,0.0,0.0,163208.0,30016.0
147094,5,1,0,0,1,875,,2022-09-13 09:17:43.038096,0.0,0.0,81009.0,31856.0
147639,5,1,0,0,1,203,,2022-11-03 21:17:47.749184,0.0,0.0,4056489.0,1840285.0
147647,5,1,0,0,1,371,,2022-11-03 21:17:49.048267,0.0,0.0,53051509.0,16396452.0
147848,5,1,0,0,1,311,,2022-11-04 21:05:25.490451,0.0,0.0,861918.0,300872.0
148057,5,1,0,0,1,312,,2021-08-07 08:54:59.080112,0.0,0.0,31209.0,38803.0
148058,5,1,0,0,1,313,,2022-10-01 08:40:44.691575,0.0,0.0,1897976.0,534514.0
148059,5,1,0,0,1,315,,2022-10-01 08:41:09.963320,0.0,0.0,19699.0,12388.0
148060,5,1,0,0,1,353,,2022-10-01 08:40:46.670507,0.0,0.0,5137.0,3038.0
148099,5,1,0,0,1,917,,2022-10-01 08:40:45.680439,0.0,0.0,78200.0,42007.0
148619,5,1,0,0,1,462,,2022-08-24 19:26:08.634533,0.0,0.0,557404.0,214002.0
148620,5,1,0,0,1,463,,2022-08-24 19:26:12.467369,0.0,0.0,3299949.0,2892028.0
148621,5,1,0,0,1,465,,2022-08-24 19:26:13.101725,0.0,0.0,109329415.0,4374055.0
148622,5,1,0,0,1,468,,2022-07-10 21:03:35.069607,0.0,0.0,3309836.0,1186524.0
148632,5,1,0,0,1,731,,2022-08-24 19:26:09.604149,0.0,0.0,445734.0,79206.0
148904,5,1,0,0,1,766,,2022-02-27 18:04:51.458948,0.0,0.0,67449.0,17485.0
149194,5,1,0,0,1,957,,2022-11-25 20:05:45.839833,0.0,0.0,97250.0,6355.0
149225,5,2,0,0,1,958,,2022-11-25 20:58:51.670537,0.0,0.0,1159577.0,9591.0
149931,5,1,0,0,1,173,,2022-10-12 11:12:54.389969,0.0,0.0,200571.0,104428.0
149932,5,1,0,0,1,174,,2022-10-12 11:12:55.506492,0.0,0.0,8955155.0,5664631.0
149933,5,1,0,0,1,175,,2022-10-12 11:12:56.943242,0.0,0.0,75051.0,52939.0
149934,5,1,0,0,1,176,,2022-08-11 22:58:44.566104,0.0,0.0,23552650.0,758272.0
149945,5,1,0,0,1,253,,2021-11-06 15:38:28.482323,0.0,0.0,854037097.0,0.0
150018,5,1,0,0,1,915,,2022-10-12 11:12:55.683921,0.0,0.0,82201.0,62346.0
151796,5,1,0,0,1,962,,2022-12-07 19:57:15.848520,0.0,0.0,335.0,70.0
152081,5,1,0,0,1,963,,2022-12-08 20:37:29.003952,0.0,0.0,362425.0,6022.0
152108,5,1,0,0,1,966,,2022-12-08 21:21:22.527709,0.0,0.0,8127.0,3601.0
152141,5,1,0,0,1,104,,2021-06-10 10:29:04.584117,0.0,0.0,49194.0,18526.0
152527,5,6,0,1,1,219,,2022-12-10 17:13:19.180393,0.0,0.0,30454.0,12042.0
152528,5,200,0,1,1,43,,2022-12-10 17:13:20.808670,0.0,0.0,1306118.0,475378.0
152529,5,77,0,1,1,811,,2022-12-10 17:13:19.153295,0.0,0.0,137327.0,104838.0
152530,5,122,0,1,1,221,,2022-12-10 17:13:22.853129,0.0,0.0,1125184.0,897740.0
152531,5,127,0,1,1,39,,2022-12-10 17:13:21.939580,0.0,0.0,433003.0,587220.0
152532,5,275,0,1,1,55,,2022-12-10 17:13:21.535030,0.0,0.0,2775263.0,698883.0
152533,5,97,0,1,1,94,,2022-12-10 17:13:35.464636,0.0,0.0,3189295.0,303278.0
152534,5,27,0,1,1,430,,2022-12-10 17:16:01.740310,0.0,0.0,14927.0,5604.0
152535,5,32,0,1,1,588,,2022-12-10 17:16:01.587996,0.0,0.0,35288.0,23171.0
152536,5,36,0,1,1,889,,2022-12-10 17:16:03.929156,0.0,0.0,531709.0,223213.0
152537,5,45,0,1,1,589,,2022-12-10 17:16:01.986272,0.0,0.0,2840778.0,929046.0
152538,5,30,0,1,1,845,,2022-12-10 17:16:11.767022,0.0,0.0,186096.0,124517.0
152539,5,65,0,1,1,57,,2022-12-10 17:16:17.402315,0.0,0.0,771035.0,221324.0
152540,5,77,0,1,1,372,,2022-12-10 17:16:27.130126,0.0,0.0,994322.0,312427.0
152541,5,66,0,1,1,67,,2022-12-10 17:16:25.181588,0.0,0.0,53336.0,20761.0
152542,5,46,0,1,1,145,,2022-12-10 17:16:49.776522,0.0,0.0,261739.0,139379.0
152543,5,2,0,1,1,109,,2022-12-10 17:16:52.072844,0.0,0.0,28438.0,5435.0
152544,5,18,0,1,1,95,,2022-12-10 17:17:01.040375,0.0,0.0,11318.0,7420.0
152545,5,198,0,1,1,76,,2022-12-10 17:17:50.384604,0.0,0.0,908174.0,500880.0
152546,5,19,0,1,1,128,,2022-12-10 17:17:52.671150,0.0,0.0,227794.0,160202.0
152547,5,26,0,1,1,96,,2022-12-10 17:18:59.401372,0.0,0.0,625257.0,99483.0
152548,5,2,0,1,1,111,,2022-12-10 17:19:03.748531,0.0,0.0,97226.0,10365.0
152549,5,52,0,1,1,552,,2022-12-10 17:19:02.860560,0.0,0.0,83166.0,42212.0
152550,5,104,0,1,1,44,,2022-12-10 17:19:01.899727,0.0,0.0,13015.0,9306.0
152551,5,138,0,1,1,50,,2022-12-10 17:22:55.475798,0.0,0.0,95229.0,56301.0
152552,5,3,0,1,1,182,,2022-12-10 17:22:56.717001,0.0,0.0,127544.0,8261.0
152553,5,3,0,1,1,511,,2022-12-10 17:22:56.627179,0.0,0.0,10308.0,3934.0
152555,5,97,0,1,1,33,,2022-12-10 17:23:21.877748,0.0,0.0,105635.0,91354.0
152556,5,4,0,1,1,901,,2022-12-10 17:23:21.876351,0.0,0.0,1887.0,1260.0
152557,5,7,0,1,1,553,,2022-12-10 17:23:21.842720,0.0,0.0,61129.0,15813.0
152558,5,3,0,1,1,857,,2022-12-10 17:23:22.884015,0.0,0.0,35772.0,22882.0
152559,5,4,0,1,1,902,,2022-12-10 17:23:22.948019,0.0,0.0,27484.0,15421.0
152560,5,2,0,1,1,63,,2022-12-10 17:24:18.037103,0.0,0.0,612.0,489.0
152561,5,2,0,1,1,69,,2022-12-10 17:24:27.957452,0.0,0.0,63569.0,25013.0
152562,5,15,0,1,1,161,,2022-12-10 17:24:27.945235,0.0,0.0,251792.0,116930.0
152563,5,25,0,1,1,158,,2022-12-10 17:24:30.499952,0.0,0.0,17496.0,8693.0
152564,5,2,0,1,1,961,,2022-12-10 17:24:56.855762,0.0,0.0,8360.0,3794.0
152565,5,2,0,1,1,402,,2022-12-10 17:26:35.140885,0.0,0.0,9467.0,4149.0
152566,5,11,0,1,1,837,,2022-12-10 17:27:24.313476,0.0,0.0,1230214.0,256755.0
152567,5,26,0,1,1,124,,2022-12-10 17:27:41.387715,0.0,0.0,14810.0,5293.0
152568,5,2,0,1,1,152,,2022-12-10 17:28:11.577169,0.0,0.0,11397.0,2247.0
152569,5,75,0,1,1,125,,2022-12-10 17:28:17.050217,0.0,0.0,29477780.0,64148474.0
152570,5,23,0,1,1,117,,2022-12-10 17:28:22.103797,0.0,0.0,152421.0,71462.0
152571,5,15,0,1,1,892,,2022-12-10 17:29:00.257063,0.0,0.0,166925.0,26967.0
152572,5,11,0,1,1,108,,2022-12-10 17:29:00.608835,0.0,0.0,47033.0,31560.0
152573,5,24,0,1,1,46,,2022-12-10 17:29:00.590079,0.0,0.0,130581.0,34703.0
152574,5,7,0,1,1,188,,2022-12-10 17:29:03.305028,0.0,0.0,98629.0,24246.0
152575,5,17,0,1,1,827,,2022-12-10 17:29:10.666650,0.0,0.0,6244643.0,749537.0
152576,5,11,0,1,1,675,,2022-12-10 17:29:13.589960,0.0,0.0,51455.0,59872.0
152577,5,59,0,1,1,369,,2022-12-10 17:30:18.898170,0.0,0.0,1225078.0,286767.0
152578,5,7,0,1,1,36,,2022-12-10 17:33:16.442725,0.0,0.0,5147.0,2203.0
152579,5,10,0,1,1,847,,2022-12-10 17:33:18.063056,0.0,0.0,139183.0,39691.0
152580,5,17,0,1,1,499,,2022-12-10 17:33:20.885932,0.0,0.0,203899.0,61208.0
152581,5,20,0,1,1,78,,2022-12-10 17:33:19.713295,0.0,0.0,15142.0,5483.0
152582,5,23,0,1,1,848,,2022-12-10 17:33:20.640306,0.0,0.0,630375.0,149383.0
152583,5,7,0,1,1,665,,2022-12-10 17:33:25.918957,0.0,0.0,22547.0,16926.0
152584,5,30,0,1,1,897,,2022-12-10 17:42:36.506307,0.0,0.0,244301.0,83554.0
152585,5,14,0,1,1,156,,2022-12-10 17:42:36.598220,0.0,0.0,136723.0,36248.0
152586,5,5,0,1,1,105,,2022-12-10 17:42:42.678659,0.0,0.0,35165.0,38170.0
152587,5,10,0,1,1,89,,2022-12-10 17:47:04.610707,0.0,0.0,9566.0,5781.0
152588,5,2,0,1,1,568,,2022-12-10 17:47:08.019039,0.0,0.0,2178.0,1852.0
152589,5,4,0,1,1,90,,2022-12-10 17:47:07.954786,0.0,0.0,303442.0,90213.0
152590,5,6,0,1,1,185,,2022-12-10 17:49:45.157148,0.0,0.0,866983.0,38644.0
152591,5,9,0,1,1,100,,2022-12-10 18:03:34.252865,0.0,0.0,127925.0,43366.0
152592,5,5,0,1,1,99,,2022-12-10 18:03:35.237723,0.0,0.0,28577.0,37395.0
152593,5,38,0,1,1,70,,2022-12-10 18:09:58.366250,0.0,0.0,201838.0,150951.0
152594,5,36,0,1,1,144,,2022-12-10 18:12:38.846898,0.0,0.0,213406.0,125842.0
152595,5,93,0,1,1,47,,2022-12-10 18:28:48.594961,0.0,0.0,2238076.0,3506817.0
152596,5,24,0,1,1,56,,2022-12-10 19:00:42.512084,0.0,0.0,8095.0,6672.0
152597,5,65,0,1,1,259,,2022-12-10 19:30:33.065227,0.0,0.0,95435.0,36202.0
152598,5,1,0,1,1,88,,2022-12-10 19:30:47.383102,0.0,0.0,10694.0,1936.0
152599,5,106,0,1,1,260,,2022-12-10 19:30:50.742055,0.0,0.0,59852325.0,1667854.0
152600,5,10,0,1,1,71,,2022-12-10 19:40:52.426668,0.0,0.0,44110.0,29559.0
152601,5,8,0,1,1,237,,2022-12-10 19:42:56.058151,0.0,0.0,60175.0,43086.0
152602,5,4,0,1,1,373,,2022-12-10 20:02:04.491301,0.0,0.0,3082.0,1430.0
152603,5,1,0,1,1,874,,2022-12-10 20:02:10.344313,0.0,0.0,28607.0,6026.0
152604,5,5,0,1,1,853,,2022-12-10 20:31:29.031841,0.0,0.0,114618.0,31098.0
152605,5,3,0,1,1,189,,2022-12-10 20:31:28.402878,0.0,0.0,2938.0,1094.0
152606,5,2,0,1,1,473,,2022-12-10 20:31:31.685118,0.0,0.0,5916.0,4219.0
152607,5,3,0,1,1,628,,2022-12-10 20:34:50.373196,0.0,0.0,4350.0,3674.0
152608,5,2,0,1,1,385,,2022-12-10 20:37:56.897246,0.0,0.0,11628.0,2610.0
152610,5,30,0,1,1,35,,2022-12-10 20:39:59.831675,0.0,0.0,147406.0,143882.0
152611,5,6,0,1,1,572,,2022-12-10 20:40:26.444947,0.0,0.0,119758.0,16072.0
152612,5,79,0,1,1,54,,2022-12-10 20:43:29.147258,0.0,0.0,1699115.0,331548.0
152613,5,37,0,1,1,798,,2022-12-10 20:43:28.562789,0.0,0.0,7968797.0,1743476.0
152614,5,29,0,1,1,797,,2022-12-10 20:43:28.499144,0.0,0.0,27006.0,12104.0
152616,5,2,0,1,1,945,,2022-12-10 20:43:31.245177,0.0,0.0,17799.0,24114.0
152617,5,4,0,1,1,800,,2022-12-10 20:43:30.799129,0.0,0.0,6881.0,5518.0
152618,5,28,0,1,1,392,,2022-12-10 20:43:31.011297,0.0,0.0,342169.0,70497.0
152619,5,18,0,1,1,890,,2022-12-10 20:43:45.604789,0.0,0.0,229333.0,36411.0
152620,5,47,0,1,1,52,,2022-12-10 20:44:19.056632,0.0,0.0,16056754.0,350082.0
152621,5,18,0,1,1,248,,2022-12-10 20:44:19.444279,0.0,0.0,82874.0,30386.0
152622,5,31,0,1,1,42,,2022-12-10 20:44:21.484182,0.0,0.0,615405.0,183487.0
152623,5,10,0,1,1,569,,2022-12-10 20:44:21.479899,0.0,0.0,41700.0,42007.0
152624,5,8,0,1,1,41,,2022-12-10 20:44:21.060645,0.0,0.0,736.0,480.0
152625,5,19,0,1,1,106,,2022-12-10 20:44:22.986250,0.0,0.0,166367.0,61442.0
152626,5,2,0,1,1,197,,2022-12-10 20:44:26.273540,0.0,0.0,17359.0,5130.0
152627,5,7,0,1,1,86,,2022-12-10 20:44:28.146702,0.0,0.0,2232.0,999.0
152628,5,4,0,1,1,64,,2022-12-10 20:44:30.183222,0.0,0.0,2949.0,1101.0
152629,5,12,0,1,1,65,,2022-12-10 20:44:32.511020,0.0,0.0,368371.0,160404.0
152630,5,8,0,1,1,87,,2022-12-10 20:44:33.089451,0.0,0.0,371757.0,162678.0
152631,5,7,0,1,1,943,,2022-12-10 20:44:44.866886,0.0,0.0,26774.0,11159.0
152632,5,10,0,1,1,944,,2022-12-10 20:46:56.064006,0.0,0.0,2373832.0,83851.0
152633,5,2,0,1,1,757,,2022-12-10 20:58:30.837289,0.0,0.0,689.0,377.0
152634,5,2,0,1,1,893,,2022-12-10 20:58:31.558523,0.0,0.0,19559.0,4896.0
152635,5,3,0,1,1,168,,2022-12-10 20:58:43.440993,0.0,0.0,1299.0,624.0
152636,5,4,0,1,1,836,,2022-12-10 20:58:47.110086,0.0,0.0,34855.0,11312.0
152637,5,2,0,1,1,806,,2022-12-10 20:58:46.206015,0.0,0.0,1056.0,506.0
152638,5,6,0,1,1,834,,2022-12-10 20:59:18.626729,0.0,0.0,34751.0,10339.0
152639,5,3,0,1,1,894,,2022-12-10 20:59:17.750018,0.0,0.0,23654.0,10814.0
152640,5,1,0,1,1,101,,2022-12-10 21:02:20.441938,0.0,0.0,478.0,140.0
152641,5,6,0,1,1,121,,2022-12-10 21:02:34.928105,0.0,0.0,33750.0,12714.0
152642,5,8,0,1,1,84,,2022-12-10 21:05:21.304234,0.0,0.0,105894.0,52074.0
152643,5,21,0,1,1,888,,2022-12-10 21:10:47.600625,0.0,0.0,53588.0,18926.0
152644,5,3,0,1,1,895,,2022-12-10 21:19:46.167980,0.0,0.0,30086.0,24518.0
152645,5,1,0,1,1,844,,2022-12-10 21:25:11.809797,0.0,0.0,7331.0,2812.0
152646,5,4,0,1,1,801,,2022-12-10 21:33:22.962525,0.0,0.0,18525.0,6468.0
152647,5,6,0,1,1,418,,2022-12-10 22:22:51.227209,0.0,0.0,24454.0,7049.0
152648,5,4,0,1,1,374,,2022-12-10 22:25:50.636172,0.0,0.0,70407.0,37287.0
152649,5,1,0,1,1,854,,2022-12-10 22:25:52.805930,0.0,0.0,1089.0,926.0
152650,5,5,0,1,1,66,,2022-12-10 22:29:26.711487,0.0,0.0,133822.0,39746.0
